,playerID,yearID,nameLast,nameFirst,OPS,RBI/AB,DPH,FBH,BCA,R,BA,BABIP,bpcsum,name,bpcn
427,francma02,2016,Franco,Maikel,0.7331994645247657,0.1514629948364888,1.3548387096774193,0.2711864406779661,0.6565656565656566,67,0.2547332185886403,0.2709251101321586,1.8124145566048773,"Maikel,Franco",0.11502417956289013
122,bogaexa01,2016,Bogaerts,Xander,0.8023690879459371,0.13650306748466257,0.5480769230769231,0.23376623376623376,0.6395348837209303,115,0.294478527607362,0.33463796477495106,1.8121732729177638,"Xander,Bogaerts",0.11478289587577661
147,braunry02,2016,Braun,Ryan,0.9034086966176736,0.1780821917808219,0.8571428571428571,0.13513513513513514,0.5945945945945946,80,0.30528375733855184,0.32642487046632124,1.811220618128225,"Ryan,Braun",0.11383024108623796
550,grandcu01,2014,Granderson,Curtis,0.7139859457349209,0.11702127659574468,0.5625,0.275,0.7050147492625368,73,0.22695035460992907,0.2647058823529412,1.8110219715932026,"Curtis,Granderson",0.36481193179394
1421,youngch04,2015,Young,Chris,0.7729435031268374,0.1320754716981132,0.3090909090909091,0.18181818181818182,0.723404255319149,53,0.25157232704402516,0.2832618025751073,1.8102414119622812,"Chris,Young",0.11459694966226097
146,braunry02,2015,Braun,Ryan,0.8542847383427093,0.16600790513833993,0.4177215189873418,0.18181818181818182,0.6073500967117988,87,0.2845849802371542,0.3224932249322493,1.80946092201103,"Ryan,Braun",0.11381645971100984
1042,plouftr01,2016,Plouffe,Trevor,0.723269693009313,0.14733542319749215,2.5,0.13333333333333333,0.8043478260869565,35,0.2601880877742947,0.284,1.808286275627095,"Trevor,Plouffe",0.11089589858510784
174,cabreme01,2018,Cabrera,Melky,0.7545323741007194,0.156,0.6829268292682927,0.2647058823529412,0.6325301204819277,28,0.28,0.3033175355450237,1.8077683769355883,"Melky,Cabrera",0.22883979669249266
1112,rendoan01,2016,Rendon,Anthony,0.7974943369070108,0.14991181657848324,1.0344827586206897,0.21311475409836064,0.6470588235294118,91,0.2698412698412698,0.3036529680365297,1.8075797311132664,"Anthony,Rendon",0.11018935407127928
284,cruzne02,2018,Cruz,Nelson,0.85046409045118,0.18689788053949905,0.76,0.08695652173913043,0.6832579185520362,70,0.25626204238921,0.2644628099173554,1.8075764112818455,"Nelson,Cruz",0.22864783103874986
814,markani01,2018,Markakis,Nick,0.8057648304361189,0.1492776886035313,0.9625,0.09210526315789473,0.7596899224806202,78,0.2969502407704655,0.31784386617100374,1.8068377046781652,"Nick,Markakis",0.2279091244350695
657,holtbr01,2016,Holt,Brock,0.7047400448382619,0.11724137931034483,1.2258064516129032,0.2926829268292683,0.6917293233082706,45,0.25517241379310346,0.29385964912280704,1.8063936742861457,"Brock,Holt",0.10900329724415858
1303,suareeu01,2017,Suarez,Eugenio,0.8277627648983075,0.15355805243445692,0.8478260869565217,0.08333333333333333,0.7412935323383084,87,0.2602996254681648,0.3087431693989071,1.8059476830044061,"Eugenio,Suarez",0.08181787467049895
629,hernaen02,2018,Hernandez,Enrique,0.8063937952160595,0.12935323383084577,0.6923076923076923,0.17045454545454544,0.6987951807228916,67,0.2562189054726368,0.2662337662337662,1.8049967552243422,"Enrique,Hernandez",0.22606817498124654
1367,uptonju01,2016,Upton,Justin,0.774816434056387,0.15263157894736842,0.7843137254901961,0.14705882352941177,0.7304347826086957,81,0.24561403508771928,0.3011049723756906,1.8049416191418628,"Justin,Upton",0.10755124209987565
1398,walkene01,2017,Walker,Neil,0.8013771463435893,0.12727272727272726,1.0606060606060606,0.15584415584415584,0.7198067632850241,59,0.2649350649350649,0.2972972972972973,1.8043007927454964,"Neil,Walker",0.08017098441158921
34,alonsyo01,2018,Alonso,Yonder,0.7376158063906221,0.16085271317829458,0.6491228070175439,0.20512820512820512,0.7005649717514124,64,0.25,0.2826666666666667,1.804161696448534,"Yonder,Alonso",0.2252331162054384
152,bruceja01,2016,Bruce,Jay,0.8154918087006371,0.1836734693877551,1.625,0.17391304347826086,0.6310160427807486,74,0.2504638218923933,0.26631853785900783,1.8040943643474017,"Jay,Bruce",0.10670398730541453
958,panikjo01,2017,Panik,Joe,0.7681120609743537,0.10371819960861056,1.125,0.2,0.73224043715847,60,0.2876712328767123,0.3010989010989011,1.8040706977414342,"Joe,Panik",0.07994088940752708
1436,zobribe01,2015,Zobrist,Ben,0.8085573055294282,0.11991434689507495,0.2554112554112554,0.1889400921658986,0.6859791425260718,76,0.2762312633832976,0.2878411910669975,1.8033908871164734,"Ben,Zobrist",0.10774642481645325
114,blackch02,2018,Blackmon,Charlie,0.859870825384421,0.11182108626198083,0.9166666666666666,0.18333333333333332,0.6482213438735178,119,0.29073482428115016,0.32903225806451614,1.803246588853253,"Charlie,Blackmon",0.22431800861015727
1402,wietema01,2016,Wieters,Matt,0.7113592614718482,0.15602836879432624,1.5769230769230769,0.2708333333333333,0.6647727272727273,48,0.24349881796690306,0.2654320987654321,1.802993690872235,"Matt,Wieters",0.1056033138302479
46,alvarpe01,2015,Alvarez,Pedro,0.7868264924242777,0.17620137299771166,0.23756906077348067,0.1694915254237288,0.6704119850187266,60,0.2425629290617849,0.2791519434628975,1.802931375864445,"Pedro,Alvarez",0.10728691356442477
1062,poseybu01,2016,Posey,Buster,0.7957008091954578,0.14842300556586271,0.9038461538461539,0.15384615384615385,0.7044534412955465,82,0.287569573283859,0.3032258064516129,1.802423409903021,"Buster,Posey",0.10503303286103383
747,lambja01,2016,Lamb,Jake,0.8402540381507877,0.1739961759082218,0.9565217391304348,0.08695652173913043,0.7009803921568627,81,0.248565965583174,0.2936046511627907,1.8021871279550026,"Jake,Lamb",0.10479675091301544
416,forsylo01,2015,Forsythe,Logan,0.8037940379403794,0.1259259259259259,0.26,0.17532467532467533,0.6966101694915254,69,0.2814814814814815,0.3229665071770335,1.801654808682506,"Logan,Forsythe",0.10601034638248574
1133,rizzoan01,2017,Rizzo,Anthony,0.8991782457773775,0.19055944055944055,1.0793650793650793,0.13533834586466165,0.5759717314487632,99,0.2727272727272727,0.27312775330396477,1.801047763650243,"Anthony,Rizzo",0.07691795531633594
931,myerswi01,2015,Myers,Wil,0.762635046113307,0.1288888888888889,0.18867924528301888,0.125,0.7841409691629956,40,0.25333333333333335,0.30246913580246915,1.8006649041651914,"Wil,Myers",0.10502044186517123
356,dudalu01,2015,Duda,Lucas,0.8381851349383369,0.15498938428874734,0.17613636363636365,0.15950920245398773,0.6479514415781487,67,0.24416135881104034,0.284789644012945,1.8006351632592206,"Lucas,Duda",0.10499070095920038
913,morrilo01,2017,Morrison,Logan,0.8683704242928453,0.166015625,0.5370370370370371,0.0625,0.7012987012987013,75,0.24609375,0.2682926829268293,1.7981847505915467,"Logan,Morrison",0.07405494225763953
1253,solarya01,2017,Solarte,Yangervis,0.7307621378755365,0.13733905579399142,1.2647058823529411,0.3409090909090909,0.5888324873096447,49,0.2553648068669528,0.25831202046035806,1.7978427718882635,"Yangervis,Solarte",0.0737129635543563
1416,yelicch01,2015,Yelich,Christian,0.7816806722689076,0.09243697478991597,0.22857142857142856,0.23770491803278687,0.6848591549295775,63,0.3004201680672269,0.3695652173913043,1.796681720021188,"Christian,Yelich",0.10103725772116778
854,mauerjo01,2018,Mauer,Joe,0.7291543285803228,0.09876543209876543,0.975,0.22641509433962265,0.7419354838709677,64,0.28189300411522633,0.32997481108312343,1.7962703388896786,"Joe,Mauer",0.2173417586465829
436,frazito01,2015,Frazier,Todd,0.8062916554312836,0.14378029079159935,0.42857142857142855,0.2392638036809816,0.6067746686303387,82,0.2552504038772213,0.2709251101321586,1.7961104185342034,"Todd,Frazier",0.1004659562341832
1251,solarya01,2015,Solarte,Yangervis,0.7476160564528525,0.11977186311787072,0.3375,0.30097087378640774,0.6273830155979203,63,0.26996197718631176,0.2788671023965142,1.7957418089550512,"Yangervis,Solarte",0.100097346655031
343,dietrde01,2017,Dietrich,Derek,0.7576970443349753,0.13054187192118227,1.736842105263158,0.28888888888888886,0.6183206106870229,56,0.24876847290640394,0.29431438127090304,1.7954484158320694,"Derek,Dietrich",0.07131860749816221
484,gennesc01,2018,Gennett,Scooter,0.8472063423578902,0.15753424657534246,1.8571428571428572,0.225,0.5654450261780105,86,0.3099315068493151,0.35827664399092973,1.7951856151112433,"Scooter,Gennett",0.21625703486814762
477,gattiev01,2016,Gattis,Evan,0.8264672521777335,0.1610738255033557,0.4925373134328358,0.13114754098360656,0.6762295081967213,58,0.2505592841163311,0.27303754266211605,1.7949181268614172,"Evan,Gattis",0.09752774981943002
137,bradlja02,2016,Bradley,Jackie,0.8347196862108608,0.15591397849462366,0.9864864864864865,0.13333333333333333,0.6704545454545454,94,0.2670250896057348,0.31218274111675126,1.7944215434933632,"Jackie,Bradley",0.0970311664513761
921,murphda08,2015,Murphy,Daniel,0.7704591338811452,0.1462925851703407,0.40816326530612246,0.24752475247524752,0.6298882681564246,56,0.280561122244489,0.2781456953642384,1.794164739683158,"Daniel,Murphy",0.09852027738313773
504,goldspa01,2018,Goldschmidt,Paul,0.9218531635407768,0.1399662731871838,0.543859649122807,0.1206896551724138,0.6116504854368932,95,0.2900505902192243,0.35917312661498707,1.7941595773372676,"Paul,Goldschmidt",0.21523099709417193
723,kiermke01,2017,Kiermaier,Kevin,0.7881294964028778,0.10263157894736842,0.4642857142857143,0.20930232558139536,0.693069306930693,56,0.27631578947368424,0.33707865168539325,1.7931327078623345,"Kevin,Kiermaier",0.06900289952842731
918,moustmi01,2017,Moustakas,Mike,0.8351019916237308,0.15315315315315314,1.38,0.22727272727272727,0.5775401069518716,75,0.27207207207207207,0.2634032634032634,1.7930679790014827,"Mike,Moustakas",0.06893817066757557
483,gennesc01,2017,Gennett,Scooter,0.8735056761392651,0.210412147505423,1.25,0.10256410256410256,0.6057142857142858,80,0.2950108459869848,0.3385093167701863,1.7921962119230765,"Scooter,Gennett",0.06806640358916938
149,braunry02,2018,Braun,Ryan,0.7821988655321989,0.1580246913580247,0.9459459459459459,0.208955223880597,0.6428571428571429,59,0.254320987654321,0.2739273927392739,1.7920359236279633,"Ryan,Braun",0.2131073433848676
521,gonzaca01,2015,Gonzalez,Carlos,0.8642581435597928,0.17509025270758122,0.4666666666666667,0.17989417989417988,0.5727411944869831,87,0.27075812274368233,0.2842377260981912,1.791983770648537,"Carlos,Gonzalez",0.0963393083485169
193,canoro01,2017,Cano,Robinson,0.7906656656656657,0.16385135135135134,1.0,0.16666666666666666,0.6698564593301436,79,0.28040540540540543,0.2936344969199179,1.7910401430138272,"Robinson,Cano",0.06691033467992002
1041,plouftr01,2015,Plouffe,Trevor,0.7420034682752383,0.15008726003490402,0.35555555555555557,0.20930232558139536,0.6881533101045296,74,0.2443280977312391,0.2737819025522042,1.7895463639960674,"Trevor,Plouffe",0.09390190169604717
412,flowety01,2016,Flowers,Tyler,0.7768519025458527,0.14590747330960854,0.6470588235294118,0.14473684210526316,0.7218934911242604,27,0.2704626334519573,0.3655913978494624,1.7893897090849848,"Tyler,Flowers",0.0919993320429977
439,frazito01,2018,Frazier,Todd,0.6926719840478565,0.14460784313725492,0.4444444444444444,0.23076923076923078,0.7211538461538461,54,0.21323529411764705,0.24125874125874125,1.7892029041081883,"Todd,Frazier",0.2102743238650926
423,fowlede01,2017,Fowler,Dexter,0.8506206963437106,0.1523809523809524,0.7714285714285715,0.05714285714285714,0.7290322580645161,68,0.2642857142857143,0.30491803278688523,1.7891767639320364,"Dexter,Fowler",0.06504695559812923
101,beltrad01,2015,Beltre,Adrian,0.7876731258529859,0.14638447971781304,0.3225806451612903,0.2392638036809816,0.6157082748948106,83,0.2874779541446208,0.29471544715447157,1.7890296841465911,"Adrian,Beltre",0.09338522184657094
236,cespeyo01,2015,Cespedes,Yoenis,0.8702665058844424,0.16587677725118483,0.4276729559748428,0.14925373134328357,0.6032110091743119,101,0.29067930489731436,0.3225108225108225,1.7886080236532227,"Yoenis,Cespedes",0.0929635613532025
643,hicksaa01,2017,Hicks,Aaron,0.8473052787006276,0.17275747508305647,0.5714285714285714,0.05660377358490566,0.7115384615384616,54,0.26578073089701,0.29017857142857145,1.7882049889070513,"Aaron,Hicks",0.0640751805731441
597,harpebr03,2016,Harper,Bryce,0.8139172040773872,0.16996047430830039,0.8307692307692308,0.12264150943396226,0.6816720257234726,84,0.24308300395256918,0.264,1.7881912135431226,"Bryce,Harper",0.09080083650113546
306,daviskh01,2015,Davis,Khris,0.8278293135435992,0.1683673469387755,0.336734693877551,0.11290322580645161,0.6788461538461539,54,0.24744897959183673,0.2845528455284553,1.7879460401349803,"Khris,Davis",0.09230157783496007
589,gyorkje01,2018,Gyorko,Jedd,0.7617255602330228,0.1339031339031339,0.39215686274509803,0.23076923076923078,0.6611570247933884,49,0.2621082621082621,0.30337078651685395,1.787554949698776,"Jedd,Gyorko",0.20862636945568025
1058,polloaj01,2017,Pollock,A. J.,0.8010603382984095,0.11529411764705882,0.8269230769230769,0.14754098360655737,0.7235023041474654,73,0.26588235294117646,0.2911764705882353,1.7873977436994912,"A. J.,Pollock",0.06326793536558406
516,gonzaad01,2015,Gonzalez,Adrian,0.8303271846408171,0.15761821366024517,0.3418803418803419,0.15121951219512195,0.648068669527897,76,0.27495621716287216,0.2938496583143508,1.7872335800240813,"Adrian,Gonzalez",0.09158911772406109
551,grandcu01,2015,Granderson,Curtis,0.8205329153605017,0.1206896551724138,0.20574162679425836,0.11524163568773234,0.7307692307692307,98,0.25862068965517243,0.3046683046683047,1.7872334369898786,"Curtis,Granderson",0.09158897468985838
327,descada01,2016,Descalso,Daniel,0.7734809688581314,0.152,0.37142857142857144,0.14583333333333334,0.7152317880794702,38,0.264,0.30526315789473685,1.7865460902709351,"Daniel,Descalso",0.089155713228948
826,martijd02,2015,Martinez,J. D.,0.8792227227687373,0.17114093959731544,0.2578947368421053,0.10869565217391304,0.6273972602739726,93,0.28187919463087246,0.3394255874673629,1.7864565748139383,"J. D.,Martinez",0.09081211251391808
1223,seageky01,2017,Seager,Kyle,0.7729039126963002,0.1522491349480969,0.8902439024390244,0.13636363636363635,0.7236180904522613,72,0.2491349480968858,0.26174496644295303,1.7851347744602948,"Kyle,Seager",0.061004966126387616
1324,suzukku01,2018,Suzuki,Kurt,0.7762782613862562,0.1440922190201729,0.723404255319149,0.2857142857142857,0.578125,45,0.27089337175792505,0.2751677852348993,1.7842097661207148,"Kurt,Suzuki",0.20528118587761912
1418,yelicch01,2017,Yelich,Christian,0.8074142866717091,0.1345514950166113,0.6744186046511628,0.12987012987012986,0.7121212121212122,100,0.2823920265780731,0.3355408388520971,1.7839571236796625,"Christian,Yelich",0.05982731534575536
1134,rizzoan01,2018,Rizzo,Anthony,0.8459045139350142,0.1784452296819788,0.9272727272727272,0.15789473684210525,0.6008771929824561,74,0.2826855123674912,0.2872340425531915,1.7831216734415545,"Anthony,Rizzo",0.2041930931984588
518,gonzaad01,2017,Gonzalez,Adrian,0.6418309446197893,0.12987012987012986,7.0,0.3333333333333333,0.6774193548387096,14,0.24242424242424243,0.2804232804232804,1.7824537626619619,"Adrian,Gonzalez",0.058323954328054706
208,casteni01,2017,Castellanos,Nick,0.8105287649090152,0.16449511400651465,1.2083333333333333,0.18518518518518517,0.6214953271028038,73,0.2719869706840391,0.31263858093126384,1.7817043912035189,"Nick,Castellanos",0.0575745828696117
840,martivi01,2014,Martinez,Victor,0.9737987380457784,0.1836007130124777,0.8314606741573034,0.24390243902439024,0.3801452784503632,87,0.33511586452762926,0.31643002028397565,1.7814471685330096,"Victor,Martinez",0.335237128733747
827,martijd02,2016,Martinez,J. D.,0.9080901522159617,0.14782608695652175,0.6075949367088608,0.09523809523809523,0.6290909090909091,69,0.3065217391304348,0.37777777777777777,1.780245243501488,"J. D.,Martinez",0.0828548664595008
172,cabreme01,2016,Cabrera,Melky,0.8004173541431477,0.1455160744500846,1.1791044776119404,0.24285714285714285,0.5914396887159533,70,0.2961082910321489,0.3138401559454191,1.7802302601663285,"Melky,Cabrera",0.08283988312434132
968,pearcst01,2017,Pearce,Steve,0.7566651977525615,0.1182108626198083,1.4166666666666667,0.2,0.7037037037037037,38,0.2523961661341853,0.28085106382978725,1.7785797640760734,"Steve,Pearce",0.05444995574216627
1074,puigya01,2018,Puig,Yasiel,0.8204037370704037,0.15555555555555556,0.7045454545454546,0.14960629921259844,0.652,60,0.26666666666666666,0.28619528619528617,1.7775655918385578,"Yasiel,Puig",0.1986370115954621
64,arenano01,2018,Arenado,Nolan,0.9345288539144472,0.1864406779661017,0.9811320754716981,0.10869565217391304,0.5476190476190477,104,0.2966101694915254,0.31422018348623854,1.7772842316735096,"Nolan,Arenado",0.1983556514304139
97,beltbr01,2016,Belt,Brandon,0.8680628714684093,0.15129151291512916,0.6292134831460674,0.04819277108433735,0.7092198581560284,77,0.27490774907749077,0.3464566929133858,1.7767670136239042,"Brandon,Belt",0.07937663658191707
956,panikjo01,2015,Panik,Joe,0.8331197598213305,0.0968586387434555,1.619047619047619,0.16666666666666666,0.6787878787878788,59,0.31151832460732987,0.33035714285714285,1.7754329440193315,"Joe,Panik",0.0797884817193113
140,brantmi02,2014,Brantley,Michael,0.8903436988543372,0.15875613747954173,0.7073170731707317,0.328125,0.3972809667673716,94,0.32733224222585927,0.3333333333333333,1.7745058031012504,"Michael,Brantley",0.32829576330198784
44,altuvjo01,2018,Altuve,Jose,0.8372169016916773,0.11423220973782772,0.75,0.1702127659574468,0.65234375,84,0.31647940074906367,0.35214446952595935,1.7740056273869518,"Jose,Altuve",0.1950770471438561
1302,suareeu01,2016,Suarez,Eugenio,0.7280038390424977,0.12389380530973451,0.5686274509803921,0.20689655172413793,0.7149122807017544,78,0.24778761061946902,0.30357142857142855,1.7737064767781243,"Eugenio,Suarez",0.07631609973613718
1221,seageky01,2015,Seager,Kyle,0.779031676876208,0.1187800963081862,0.3103448275862069,0.20481927710843373,0.6701183431952663,85,0.2664526484751204,0.2783300198807157,1.7727493934880942,"Kyle,Seager",0.07710493118807404
798,machama01,2017,Machado,Manny,0.7815734989648033,0.15079365079365079,1.4583333333333333,0.18604651162790697,0.6540284360189573,81,0.25873015873015875,0.26476578411405294,1.7724420974053183,"Manny,Machado",0.04831228907141116
1103,realmjt01,2017,Realmuto,J. T.,0.7827340371654525,0.12218045112781954,0.8780487804878049,0.19298245614035087,0.6739130434782609,68,0.2781954887218045,0.3179611650485437,1.7718099879118836,"J. T.,Realmuto",0.047680179577976434
1106,reddijo01,2015,Reddick,Josh,0.7814248341032349,0.14638783269961977,0.38461538461538464,0.20212765957446807,0.6418685121107266,67,0.2718631178707224,0.27765237020316025,1.7718088384880493,"Josh,Reddick",0.07616437618802907
919,moustmi01,2018,Moustakas,Mike,0.7739484135163732,0.16579406631762653,0.5769230769230769,0.19047619047619047,0.6411290322580645,66,0.2513089005235602,0.25892857142857145,1.7713477025682547,"Mike,Moustakas",0.192419122325159
1232,semiema01,2016,Semien,Marcus,0.7348591549295774,0.13204225352112675,0.9607843137254902,0.16981132075471697,0.7342342342342343,72,0.23767605633802816,0.2679900744416873,1.7709469634396555,"Marcus,Semien",0.07355658639766838
254,choosh01,2018,Choo,Shin-Soo,0.810434595524957,0.11071428571428571,0.8571428571428571,0.09523809523809523,0.7543859649122807,83,0.2642857142857143,0.32987012987012987,1.7707729413896187,"Shin-Soo,Choo",0.19184436114652303
1104,realmjt01,2018,Realmuto,J. T.,0.8245413798433023,0.15513626834381553,2.6875,0.13725490196078433,0.6524822695035462,74,0.27672955974842767,0.31179775280898875,1.7694148196514483,"J. T.,Realmuto",0.19048623940835263
1241,smoakju01,2015,Smoak,Justin,0.7683750823994726,0.19932432432432431,0.19083969465648856,0.18181818181818182,0.6189376443418014,44,0.22635135135135134,0.2538860103626943,1.7684552328837801,"Justin,Smoak",0.07281077058375995
1009,perezsa02,2018,Perez,Salvador,0.7131127450980392,0.1568627450980392,1.3,0.28,0.618421052631579,52,0.23529411764705882,0.24473684210526317,1.7683965428276573,"Salvador,Perez",0.18946796258456167
974,pederjo01,2018,Pederson,Joc,0.8427859556675641,0.14177215189873418,0.5875,0.14018691588785046,0.6435185185185185,65,0.2481012658227848,0.2534722222222222,1.7682635419726673,"Joc,Pederson",0.18933496172957165
1388,villajo01,2017,Villar,Jonathan,0.6648351648351649,0.09925558312655088,1.6111111111111112,0.3,0.7037037037037037,49,0.24069478908188585,0.32950191570881227,1.7677944516654196,"Jonathan,Villar",0.04366464333151243
47,alvarpe01,2016,Alvarez,Pedro,0.8262595492139655,0.14540059347181009,0.9411764705882353,0.10714285714285714,0.6888888888888889,43,0.24925816023738873,0.2818181818181818,1.7676918887175217,"Pedro,Alvarez",0.07030151167553456
531,gonzama01,2015,Gonzalez,Marwin,0.7586648728297777,0.09883720930232558,0.20512820512820512,0.3018867924528302,0.6082191780821918,44,0.27906976744186046,0.32558139534883723,1.7676080526671254,"Marwin,Gonzalez",0.0719635903671052
334,desmoia01,2018,Desmond,Ian,0.7290649873174145,0.15855855855855855,0.8260869565217391,0.18461538461538463,0.6952789699570815,82,0.23603603603603604,0.27877237851662406,1.7675179004484391,"Ian,Desmond",0.18858932020534347
354,doziebr01,2018,Dozier,Brian,0.6959764918625678,0.1301989150090416,1.0425531914893618,0.2,0.7411764705882353,81,0.21518987341772153,0.24019607843137256,1.7673518774598447,"Brian,Dozier",0.188423297216749
211,castiwe01,2015,Castillo,Welington,0.7495126705653021,0.16666666666666666,0.17164179104477612,0.18803418803418803,0.6612529002320185,42,0.23684210526315788,0.2627118644067797,1.7654664254981753,"Welington,Castillo",0.06982196319815515
214,castiwe01,2018,Castillo,Welington,0.7097497562560936,0.08823529411764706,0.30434782608695654,0.3125,0.6548672566371682,17,0.25882352941176473,0.3220338983050847,1.7653523070109087,"Welington,Castillo",0.18642372676781305
1269,spande01,2018,Span,Denard,0.7600816673289577,0.13272311212814644,1.5714285714285714,0.19047619047619047,0.6814814814814815,63,0.2608695652173913,0.2909604519774011,1.764762451414776,"Denard,Span",0.18583387117168026
696,josepca01,2015,Joseph,Caleb,0.6928952991452991,0.153125,0.31666666666666665,0.2698412698412698,0.648854961832061,38,0.234375,0.2689075630252101,1.76471653081863,"Caleb,Joseph",0.0690720685186097
418,forsylo01,2017,Forsythe,Logan,0.6776670726089892,0.0997229916897507,0.37142857142857144,0.18181818181818182,0.8054298642533937,56,0.22437673130193905,0.29880478087649404,1.7646381103703155,"Logan,Forsythe",0.04050830203640832
857,maybica01,2016,Maybin,Cameron,0.8013715279056577,0.12320916905444126,0.7317073170731707,0.11940298507462686,0.72,65,0.3151862464183381,0.38267148014440433,1.7639836820347257,"Cameron,Maybin",0.06659330499273852
1284,stantmi03,2018,Stanton,Giancarlo,0.8521765118337414,0.1620745542949757,0.6666666666666666,0.12087912087912088,0.6283783783783784,102,0.26580226904376014,0.3333333333333333,1.7635085653862164,"Giancarlo,Stanton",0.18457998514312068
976,pedrodu01,2015,Pedroia,Dustin,0.7970769573614619,0.11023622047244094,0.8518518518518519,0.16176470588235295,0.694300518134715,46,0.29133858267716534,0.308411214953271,1.7633784018509708,"Dustin,Pedroia",0.06773393955095064
622,hernace02,2016,Hernandez,Cesar,0.7642037457888764,0.0712979890310786,0.62,0.2,0.7275985663082437,67,0.2943327239488117,0.3629976580796253,1.763100301128199,"Cesar,Hernandez",0.06570992408621179
1409,wongko01,2018,Wong,Kolten,0.7197728059454762,0.10764872521246459,0.5675675675675675,0.13157894736842105,0.8037383177570093,41,0.24929178470254956,0.27526132404181186,1.7627387962833712,"Kolten,Wong",0.18381021604027548
279,croncj01,2018,Cron,C. J.,0.8162282577701739,0.14770459081836326,1.7407407407407407,0.1875,0.6111111111111112,68,0.25349301397205587,0.2930513595166163,1.7625439596996484,"C. J.,Cron",0.1836153794565527
352,doziebr01,2016,Dozier,Brian,0.8859641049240681,0.16097560975609757,1.0740740740740742,0.10869565217391304,0.606425702811245,104,0.2682926829268293,0.27954545454545454,1.7620610696653236,"Brian,Dozier",0.06467069262333647
271,crawfbr01,2015,Crawford,Brandon,0.7823940765117237,0.16568047337278108,0.3114754098360656,0.20689655172413793,0.6065891472868217,65,0.2564102564102564,0.29380053908355797,1.7615602488954643,"Brandon,Crawford",0.06591578659544406
89,bautijo02,2018,Bautista,Jose,0.7268324657798342,0.1476923076923077,0.36363636363636365,0.08695652173913043,0.8,52,0.20307692307692307,0.2623762376237624,1.7614812952112724,"Jose,Bautista",0.1825527149681767
362,duvalad01,2016,Duvall,Adam,0.7947287682353221,0.18659420289855072,0.8679245283018868,0.14,0.639269406392694,85,0.24094202898550723,0.27548209366391185,1.760592377526567,"Adam,Duvall",0.06320200048457991
1277,springe01,2016,Springer,George,0.8153927068723703,0.12732919254658384,0.88,0.13,0.6877192982456141,116,0.2608695652173913,0.317351598173516,1.760441197664568,"George,Springer",0.06305082062258083
638,heywaja01,2017,Heyward,Jason,0.7152487215248722,0.13657407407407407,0.6764705882352942,0.22105263157894736,0.6875,59,0.25925925925925924,0.28370786516853935,1.7603754271778935,"Jason,Heyward",0.03624561884398636
713,kendrho01,2017,Kendrick,Howie,0.8436733091194659,0.13442622950819672,0.6551724137931034,0.17857142857142858,0.6030534351145038,40,0.31475409836065577,0.3782608695652174,1.759724402313595,"Howie,Kendrick",0.03559459397968778
191,canoro01,2015,Cano,Robinson,0.7793407136878947,0.1266025641025641,0.38571428571428573,0.20707070707070707,0.6464497041420119,82,0.28685897435897434,0.316,1.7594636890031778,"Robinson,Cano",0.06381922670315765
559,grandya01,2018,Grandal,Yasmani,0.8153299403299403,0.15454545454545454,0.5542168674698795,0.07865168539325842,0.7103174603174603,65,0.2409090909090909,0.27796610169491526,1.7588445405861135,"Yasmani,Grandal",0.17991596034301782
639,heywaja01,2018,Heyward,Jason,0.7308454919566031,0.12954545454545455,1.565217391304348,0.30303030303030304,0.5945945945945946,67,0.27045454545454545,0.2967914438502674,1.7580158441269553,"Jason,Heyward",0.17908726388385965
517,gonzaad01,2016,Gonzalez,Adrian,0.7839902765725475,0.15845070422535212,0.5217391304347826,0.19047619047619047,0.6246056782334385,69,0.2852112676056338,0.32801822323462415,1.7575228495075286,"Adrian,Gonzalez",0.06013247246554143
333,desmoia01,2017,Desmond,Ian,0.7007768209972252,0.11799410029498525,1.4210526315789473,0.20930232558139536,0.7294117647058823,47,0.2743362831858407,0.3453815261044177,1.757485011579488,"Ian,Desmond",0.03335520324558083
73,avilaal01,2017,Avila,Alex,0.8336120042872455,0.15755627009646303,0.5714285714285714,0.0,0.7662337662337663,41,0.26366559485530544,0.38202247191011235,1.7574020406174746,"Alex,Avila",0.03327223228356746
41,altuvjo01,2015,Altuve,Jose,0.8120173282031129,0.10344827586206896,0.3401360544217687,0.24161073825503357,0.6,86,0.31347962382445144,0.3291814946619217,1.7570763423202154,"Jose,Altuve",0.06143188002019517
1072,puigya01,2016,Puig,Yasiel,0.73953722988805,0.1347305389221557,1.25,0.13846153846153847,0.7440476190476191,45,0.2634730538922156,0.3055555555555556,1.7567769263193633,"Yasiel,Puig",0.05938654927737619
394,escobed01,2018,Escobar,Eduardo,0.8237891506554742,0.14840989399293286,0.9672131147540983,0.18867924528301888,0.594059405940594,75,0.27208480565371024,0.30823529411764705,1.75493769587202,"Eduardo,Escobar",0.1760091156289243
353,doziebr01,2017,Dozier,Brian,0.8564341299125258,0.1507293354943274,1.1590909090909092,0.12698412698412698,0.6206896551724138,106,0.2706645056726094,0.29954954954954954,1.754837247563394,"Brian,Dozier",0.03070743922948682
793,lucrojo01,2017,Lucroy,Jonathan,0.7162727375493333,0.09456264775413711,1.1111111111111112,0.1694915254237288,0.7735849056603774,45,0.2647754137115839,0.2864864864864865,1.7539118163875766,"Jonathan,Lucroy",0.029782008053669484
